GeneID	GeneName	logFC	logCPM	F	PValue	FDR
ENSG00000124444	ZNF576	0.977160207	3.891243846	13.32240882	0.003552337	0.022890678
ENSG00000124459	ZNF45	0.007168635	3.830560091	0.000403385	0.984319897	0.990114653
ENSG00000124466	LYPD3	2.898590732	4.85734023	8.682249674	0.012715521	0.051438358
ENSG00000124479	NDP	6.954356257	5.738944013	9.646429416	0.009508955	0.042887435
ENSG00000124486	USP9X	-0.412883821	7.445163367	1.24632102	0.287015789	0.433557269
ENSG00000124491	F13A1	-5.046820649	7.339608022	90.97606071	8.29E-07	0.000220266
ENSG00000124493	GRM4	9.866038023	5.034517516	23.78277719	0.00042903	0.00638167
ENSG00000124496	TRERF1	0.581144615	4.464472328	0.764192951	0.399888703	0.546196452
ENSG00000124507	PACSIN1	2.392631498	0.839102454	20.3806332	0.000785487	0.009243778
ENSG00000124508	BTN2A2	0.357562483	3.590717005	1.124643978	0.31066321	0.458329726
ENSG00000124523	SIRT5	0.398253234	4.281141191	1.115110518	0.3126308	0.460216512
ENSG00000124532	MRS2	0.738391253	5.387041192	3.721336941	0.078733754	0.17430982
ENSG00000124535	WRNIP1	1.083766029	5.625174426	9.302907788	0.010527411	0.045662161
ENSG00000124541	RRP36	0.462828653	5.058887312	2.890468444	0.11593357	0.227745346
ENSG00000124549	BTN2A3P	-0.991176095	1.42409189	4.453532128	0.057449365	0.140137682
ENSG00000124557	BTN1A1	-2.12667673	-2.80343659	3.359227345	0.092800261	0.195275442
ENSG00000124562	SNRPC	1.08977855	5.934599053	16.68265036	0.001646451	0.01445355
ENSG00000124570	SERPINB6	-0.242616739	7.00953387	0.422988947	0.528215497	0.661794409
ENSG00000124571	XPO5	0.697815681	5.551511608	7.03593154	0.021730936	0.072776368
ENSG00000124574	ABCC10	0.321135842	3.806229424	0.978129918	0.34299252	0.491223937
ENSG00000124575	HIST1H1D	3.423300593	-1.917778262	6.288137157	0.02826198	0.086460957
ENSG00000124587	PEX6	1.09213128	5.594870051	8.998611684	0.011539088	0.048291122
ENSG00000124588	NQO2	-0.898008699	5.391897369	4.70720629	0.051752913	0.130570488
ENSG00000124596	OARD1	0.483981624	4.739234268	3.185467252	0.10064376	0.206473363
ENSG00000124602	UNC5CL	2.163291028	0.962614263	7.587996444	0.018045736	0.064635786
ENSG00000124608	AARS2	0.868835911	4.028244818	5.623619348	0.036122751	0.102315952
ENSG00000124613	ZNF391	-1.747888471	2.650402533	6.120005682	0.030038966	0.090294019
ENSG00000124614	RPS10	0.247434452	7.137871574	0.695268596	0.421342507	0.566514872
ENSG00000124615	MOCS1	-2.879258583	6.003407849	21.51458759	0.000637457	0.008136875
ENSG00000124635	HIST1H2BJ	2.127911733	0.311240232	6.327088263	0.027868411	0.085680983
ENSG00000124641	MED20	0.614707727	4.464376829	2.828408407	0.119509855	0.232411607
ENSG00000124657	OR2B6	4.096822917	-2.164780134	20.54802831	0.000761272	0.009079811
ENSG00000124659	TBCC	0.747936167	4.468354969	6.174518217	0.029448555	0.089098817
ENSG00000124664	SPDEF	3.827128752	6.848918966	5.352231601	0.040072679	0.109698515
ENSG00000124678	TCP11	-0.654320063	-2.515673893	0.687241264	0.423959565	0.568768326
ENSG00000124688	MAD2L1BP	0.745381961	4.383311531	5.246610104	0.041748998	0.112779039
ENSG00000124701	APOBEC2	-1.695155055	-2.670559183	6.129942496	0.029930295	0.090127492
ENSG00000124702	KLHDC3	0.355850262	6.776497617	1.590755938	0.232177277	0.37177535
ENSG00000124713	GNMT	1.559462309	0.010780689	3.347639673	0.093299328	0.19595949
ENSG00000124721	DNAH8	0.168355633	-2.321042471	0.018967612	0.892838783	0.933580264
ENSG00000124731	TREM1	-2.021585812	1.380539591	7.704358277	0.017366893	0.062961352
ENSG00000124733	MEA1	1.242026558	6.086993344	15.13633886	0.002315052	0.017678213
ENSG00000124743	KLHL31	-5.19997905	4.095824518	42.51426269	3.47E-05	0.001503769
ENSG00000124749	COL21A1	-3.035105848	1.916016936	11.88302114	0.005116579	0.029068799
ENSG00000124762	CDKN1A	0.811797641	6.970638239	1.934663418	0.190547885	0.323243404
ENSG00000124766	SOX4	1.304003705	6.733791132	5.159958296	0.04318754	0.115401701
ENSG00000124767	GLO1	1.38797466	7.58107291	6.508878123	0.026115947	0.082089599
ENSG00000124772	CPNE5	-0.78575722	1.451284112	1.626963837	0.227260932	0.366399486
ENSG00000124780	KCNK17	1.751324571	0.78229292	1.805430866	0.204942088	0.340762676
ENSG00000124782	RREB1	-0.299374718	5.856847967	1.307384623	0.276088828	0.42145436
ENSG00000124783	SSR1	0.311253873	7.611051487	0.975703378	0.343568291	0.491749494
ENSG00000124784	RIOK1	0.080682868	4.362833992	0.062657786	0.806754584	0.875175811
ENSG00000124785	NRN1	-4.178444412	5.5274836	57.87658345	8.03E-06	0.000684
ENSG00000124786	SLC35B3	-0.220207335	4.662101606	0.39919129	0.539851107	0.671351907
ENSG00000124787	RPP40	0.57578642	2.448175413	1.62322863	0.22776165	0.366895479
ENSG00000124788	ATXN1	-0.668715878	5.430085578	1.230451423	0.289953705	0.436620325
ENSG00000124789	NUP153	-0.294472931	5.832650873	0.440505827	0.519948815	0.654036144
ENSG00000124795	DEK	-0.038887792	6.859462219	0.005345228	0.942972608	0.965504296
ENSG00000124802	EEF1E1	1.005355335	2.866670619	6.083007864	0.030447755	0.091201127
ENSG00000124813	RUNX2	0.305776079	2.782269245	0.295980018	0.596792818	0.717480425
ENSG00000124831	LRRFIP1	0.257172877	7.200724065	0.349743234	0.565690102	0.692307468
ENSG00000124839	RAB17	3.491875266	4.37059397	9.15657102	0.011000209	0.046925494
ENSG00000124875	CXCL6	-2.513634068	-2.075732913	4.544012759	0.055334423	0.136805545
ENSG00000124882	EREG	-3.655095478	-1.417011927	6.252420223	0.028628723	0.087302068
ENSG00000124920	MYRF	0.945251466	0.6192162	2.286845134	0.157430688	0.282657306
ENSG00000124935	SCGB1D2	0.209183849	6.877534536	0.00752225	0.932375626	0.958743496
ENSG00000124939	SCGB2A1	3.477900947	4.265257114	2.329050406	0.153972775	0.278186106
ENSG00000124942	AHNAK	-1.948646714	11.46981327	7.826389719	0.016687339	0.06125736
ENSG00000125037	EMC3	0.370917801	6.988326474	0.50882137	0.489857485	0.6286907
ENSG00000125046	SSUH2	0.184587997	-0.193091442	0.07530989	0.788619098	0.862350502
ENSG00000125084	WNT1	-2.80098235	-2.890273375	5.428262903	0.038915923	0.10764025
ENSG00000125089	SH3TC1	-0.314231736	3.335441273	0.353911802	0.563417496	0.690646553
ENSG00000125107	CNOT1	-0.815716022	6.992355744	3.761732674	0.077331895	0.172199045
ENSG00000125122	LRRC29	0.910492726	1.956358504	2.787332218	0.121952784	0.23553215
ENSG00000125124	BBS2	-0.736772253	5.198330507	4.508235577	0.05615924	0.138162906
ENSG00000125144	MT1G	4.211845053	4.235225486	8.545085452	0.013269487	0.052755758
ENSG00000125148	MT2A	0.804646365	6.937004405	1.276179004	0.281599438	0.427872919
ENSG00000125149	C16orf70	0.22916776	4.239757039	0.327042562	0.578401251	0.70299223
ENSG00000125166	GOT2	1.710427512	6.676328279	20.97101151	0.000703894	0.008680185
ENSG00000125170	DOK4	-1.199969792	3.734861468	9.358700516	0.010353518	0.045156243
ENSG00000125245	GPR18	-0.616550123	-1.389821346	0.734529142	0.408905877	0.55498698
ENSG00000125246	CLYBL	-0.966235992	2.840274219	6.615661911	0.025147901	0.080167852
ENSG00000125247	TMTC4	0.653329705	4.273558752	2.886220396	0.116174081	0.227986677
ENSG00000125249	RAP2A	-0.692992649	5.38992618	4.659679299	0.052766256	0.13226335
ENSG00000125257	ABCC4	0.02319693	3.113096479	0.000683784	0.979586087	0.987333007
ENSG00000125266	EFNB2	-1.187813895	5.239916548	3.628252746	0.082084285	0.179391471
ENSG00000125285	SOX21	1.456147586	-3.102066069	0.924189428	0.356134943	0.504118422
ENSG00000125304	TM9SF2	0.187093924	7.887962152	0.211141025	0.654430377	0.764001656
ENSG00000125319	C17orf53	0.993390581	2.171363353	3.406455107	0.090799895	0.192425423
ENSG00000125337	KIF25	-3.358960131	-0.00143976	11.25499241	0.006046971	0.032287513
ENSG00000125347	IRF1	-0.069586628	5.355670886	0.046973787	0.832208446	0.892102919
ENSG00000125351	UPF3B	0.575903364	3.703636717	1.489148156	0.24675618	0.388725489
ENSG00000125352	RNF113A	0.968773577	3.740512752	9.153783939	0.011009455	0.046930315
ENSG00000125354	Sep-06	0.293395063	5.249126211	0.428485286	0.525595312	0.659360906
ENSG00000125355	TMEM255A	-4.118544945	3.203095708	19.85891563	0.000866988	0.009855765
ENSG00000125356	NDUFA1	0.912718976	6.61384871	6.178264883	0.029408488	0.089010268
ENSG00000125375	ATP5S	-0.566595083	4.433104975	2.978107181	0.111107184	0.221061007
ENSG00000125378	BMP4	-0.81610855	4.130029277	0.721511409	0.41296429	0.558782465
ENSG00000125384	PTGER2	0.197534621	3.284956089	0.023689611	0.880342383	0.92514476
ENSG00000125386	FAM193A	0.322724544	4.991713639	1.806924226	0.204767784	0.340545064
ENSG00000125388	GRK4	0.157758783	2.196339667	0.142102042	0.713056616	0.806990655
ENSG00000125398	SOX9	2.013520758	6.530884645	4.913827007	0.047611503	0.123395641
ENSG00000125409	TEKT3	-0.722238319	-0.686833512	0.7236567	0.412291105	0.558170581
ENSG00000125414	MYH2	-5.100670638	-0.736097139	16.41532738	0.001743826	0.014955288
ENSG00000125430	HS3ST3B1	-1.355881258	1.423842205	6.199716277	0.029180338	0.088460502
ENSG00000125434	SLC25A35	1.470098457	4.057376503	8.43230449	0.013746531	0.05403545
ENSG00000125445	MRPS7	0.827356721	6.034479787	4.923902034	0.047419993	0.123041173
ENSG00000125447	GGA3	-0.057530184	5.089248739	0.025016649	0.877065989	0.923138928
ENSG00000125449	ARMC7	0.964261257	3.820203087	7.367873064	0.01941832	0.067740595
ENSG00000125450	NUP85	0.473137701	5.030860811	1.257761708	0.284923443	0.431451012
ENSG00000125454	SLC25A19	0.930899403	2.911052103	3.197848515	0.100058439	0.205647956
ENSG00000125457	MIF4GD	0.350059219	4.553709527	1.009117558	0.335762099	0.483783094
ENSG00000125458	NT5C	1.242184065	4.012412657	7.414669119	0.019116403	0.067195489
ENSG00000125459	MSTO1	0.841057752	3.886224914	4.019206218	0.069078557	0.15950386
ENSG00000125462	C1orf61	0.950595167	-1.405370392	0.962589695	0.346704588	0.494734861
ENSG00000125482	TTF1	-0.440696912	3.864462103	2.875622907	0.11677679	0.228896951
ENSG00000125484	GTF3C4	-0.108394327	5.358410006	0.12087193	0.734364293	0.822711638
ENSG00000125485	DDX31	0.440390861	3.734078178	2.213291596	0.163696944	0.29086647
ENSG00000125503	PPP1R12C	0.033370106	5.760738059	0.008842441	0.926698684	0.955409264
ENSG00000125505	MBOAT7	2.374997098	6.670467989	50.32553733	1.57E-05	0.000987853
ENSG00000125508	SRMS	5.082381366	1.737282302	11.44543933	0.005745153	0.031233268
ENSG00000125510	OPRL1	1.258569921	2.312119784	3.430124184	0.089817335	0.191080039
ENSG00000125520	SLC2A4RG	0.384945165	6.046692305	1.507039768	0.244101592	0.385846559
ENSG00000125531	FNDC11	2.206094462	-0.078418816	5.327851424	0.040452323	0.110419926
ENSG00000125534	PPDPF	2.374241811	7.900791102	28.32681282	0.00020906	0.004128606
ENSG00000125538	IL1B	-1.064906388	1.55492139	2.393000793	0.148914979	0.271828929
ENSG00000125611	CHCHD5	1.42486587	4.206851248	12.24327156	0.00465939	0.027292923
ENSG00000125618	PAX8	0.149624316	2.646498691	0.023548845	0.880695394	0.925275926
ENSG00000125629	INSIG2	0.331290875	4.864636091	0.936629961	0.353038705	0.501141462
ENSG00000125630	POLR1B	0.732644761	4.844424957	6.588972567	0.025385779	0.080718027
ENSG00000125633	CCDC93	-1.386505951	5.148845965	21.47365082	0.000642196	0.008172049
ENSG00000125637	PSD4	2.187111542	5.825119791	12.47526899	0.00439046	0.026182826
ENSG00000125648	SLC25A23	0.24615049	6.106949716	0.608906026	0.450946599	0.59366672
ENSG00000125650	PSPN	0.602418587	1.76642154	1.815623438	0.203756268	0.339560749
ENSG00000125651	GTF2F1	0.984727759	6.448426409	12.74950946	0.004095837	0.0250252
ENSG00000125652	ALKBH7	1.083139769	4.810151507	9.187399888	0.010898546	0.046636141
ENSG00000125656	CLPP	1.325565115	5.387655056	15.72076049	0.002030294	0.016319573
ENSG00000125657	TNFSF9	-0.738370837	1.482273622	0.497687756	0.494545539	0.63219711
ENSG00000125675	GRIA3	1.540003072	2.111456711	1.16633081	0.302262647	0.449447325
ENSG00000125676	THOC2	0.142989234	5.865861602	0.206406084	0.658045679	0.766918662
ENSG00000125686	MED1	-0.44462267	5.534271347	1.093195577	0.317221603	0.464815937
ENSG00000125691	RPL23	0.151418152	9.761487973	0.15695793	0.699217395	0.797423897
ENSG00000125703	ATG4C	-0.944696589	3.733941207	4.822228874	0.049396134	0.126600954
ENSG00000125726	CD70	-2.988936868	1.088868494	5.430584934	0.038881231	0.107580398
ENSG00000125730	C3	-3.200059799	9.854940235	20.32626494	0.000793547	0.009320874
ENSG00000125731	SH2D3A	2.220370483	3.381289523	8.758184179	0.012420652	0.050704331
ENSG00000125733	TRIP10	-1.164508235	5.592749637	13.1429906	0.003712851	0.023580849
ENSG00000125734	GPR108	0.417710053	6.057431449	2.372388514	0.150521856	0.273791869
ENSG00000125735	TNFSF14	-2.909454528	1.007897411	19.41309913	0.000944608	0.010338841
ENSG00000125740	FOSB	-3.596208049	7.731326378	25.22872274	0.00033791	0.005607263
ENSG00000125741	OPA3	-0.264237058	4.407626608	0.890339243	0.364767055	0.512930981
ENSG00000125743	SNRPD2	1.289896034	7.253531591	9.215488295	0.010806888	0.046380888
ENSG00000125744	RTN2	1.811796317	4.530528251	9.107234415	0.011165254	0.047392428
ENSG00000125746	EML2	2.402007478	5.752341917	21.11216213	0.000685889	0.008539082
ENSG00000125753	VASP	0.738309183	6.471976589	3.908607138	0.07248519	0.1648603
ENSG00000125755	SYMPK	1.023507354	6.412130551	14.40807536	0.002738509	0.019546664
ENSG00000125772	GPCPD1	-0.724576321	5.390023067	2.890137261	0.115952298	0.227745346
ENSG00000125775	SDCBP2	1.456029366	2.357572415	5.216352315	0.042244674	0.113717971
ENSG00000125779	PANK2	-0.457816308	4.742916877	3.022556289	0.108754759	0.217954134
ENSG00000125780	TGM3	1.494432188	-1.465795504	1.807965874	0.204646319	0.340434652
ENSG00000125787	GNRH2	-0.905949201	-3.150853612	1.775942133	0.208424208	0.345093989
ENSG00000125804	FAM182A	-1.309695876	-3.049700035	2.087046088	0.175215475	0.304980154
ENSG00000125810	CD93	-2.683827353	7.223481676	28.12988967	0.000215286	0.004201225
ENSG00000125812	GZF1	0.497621624	4.44780367	3.307834369	0.09503907	0.198416027
ENSG00000125813	PAX1	0.93184821	-2.974100564	0.845964897	0.376566384	0.525429111
ENSG00000125814	NAPB	1.259603739	4.18295444	5.822096031	0.03352765	0.097194412
ENSG00000125817	CENPB	0.671511478	6.696433556	5.872970527	0.032898836	0.095911298
ENSG00000125818	PSMF1	0.498679983	7.152827243	5.198536474	0.042539841	0.114288555
ENSG00000125821	DTD1	0.352784821	4.741218042	0.560581333	0.469047732	0.610058137
ENSG00000125826	RBCK1	0.950337666	6.348900215	13.53455443	0.003372987	0.022165182
ENSG00000125827	TMX4	-0.540830852	6.514108827	2.491460156	0.14153205	0.262519125
ENSG00000125834	STK35	0.22197186	5.605404641	0.39979513	0.539549825	0.671179786
ENSG00000125835	SNRPB	2.022793438	7.166792804	33.87618975	9.68E-05	0.002620137
ENSG00000125841	NRSN2	1.723131306	5.729587282	32.56086837	0.000115077	0.002906302
ENSG00000125843	AP5S1	0.530957289	3.766965216	2.415244353	0.147205236	0.269723541
ENSG00000125844	RRBP1	0.768008555	7.906462255	3.004005819	0.109728932	0.219196557
ENSG00000125845	BMP2	-4.19893324	2.633846917	67.28633007	3.82E-06	0.000505522
ENSG00000125846	ZNF133	0.325551367	4.045757502	0.646040163	0.437814096	0.581392853
ENSG00000125848	FLRT3	2.795752221	3.80931744	3.488050848	0.087467239	0.187614079
ENSG00000125850	OVOL2	2.968507525	3.108055985	3.849903458	0.074376555	0.167766559
ENSG00000125851	PCSK2	1.899109583	0.023064686	1.146232434	0.306272114	0.453828241
ENSG00000125863	MKKS	-0.036184394	5.488418786	0.011483359	0.916506476	0.949701859
ENSG00000125864	BFSP1	0.683717272	1.595994313	1.231846498	0.28969376	0.436429333
ENSG00000125868	DSTN	0.474428316	8.958642456	1.413806066	0.25837322	0.401601676
ENSG00000125869	LAMP5	2.354200591	1.587120218	6.631646949	0.025006703	0.079851574
ENSG00000125870	SNRPB2	0.967187847	6.039169881	7.466502496	0.018788484	0.066477572
ENSG00000125871	MGME1	0.948794208	4.573028887	5.949600652	0.03197813	0.09414852
ENSG00000125872	LRRN4	-2.351107332	-2.918240692	4.424694449	0.058143917	0.141343855
ENSG00000125875	TBC1D20	-0.644529215	5.949144426	6.872117063	0.022992602	0.075526884
ENSG00000125877	ITPA	1.200554989	5.108973629	12.17005967	0.004748263	0.027671079
ENSG00000125878	TCF15	-2.648186437	0.762482951	8.005161158	0.015748001	0.059020317
ENSG00000125879	OTOR	4.363626749	-2.970870706	8.774864823	0.012356969	0.050558673
ENSG00000125885	MCM8	0.386052038	3.677559851	0.746404861	0.405258029	0.551398017
ENSG00000125895	TMEM74B	4.259677328	3.256997397	9.209151025	0.010827487	0.046453171
ENSG00000125898	FAM110A	2.652450042	4.598588928	37.06598877	6.49E-05	0.002118245
ENSG00000125901	MRPS26	1.899195254	5.42565685	40.7924794	4.20E-05	0.001655046
ENSG00000125910	S1PR4	-2.040924321	0.678927782	8.403153508	0.013873128	0.054334402
ENSG00000125912	NCLN	1.186195358	5.892742311	15.23682116	0.002262896	0.017423192
ENSG00000125931	CITED1	-1.292250596	2.578597576	0.724717635	0.411958828	0.557874209
ENSG00000125944	HNRNPR	0.091260102	6.850876873	0.134651266	0.720313346	0.812377297
ENSG00000125945	ZNF436	-1.081521226	5.798249932	11.86891573	0.005135532	0.029109831
ENSG00000125952	MAX	0.078703298	5.979923214	0.07010605	0.79586331	0.867394884
ENSG00000125962	ARMCX5	0.649116134	3.748443506	5.446455476	0.038645112	0.107275848
ENSG00000125965	GDF5	-2.193376955	-0.269714414	4.680301142	0.052323651	0.131594169
ENSG00000125966	MMP24	1.652610515	2.415493588	2.104185064	0.173592013	0.30311176
ENSG00000125967	NECAB3	2.336515249	5.36315388	37.64609461	6.05E-05	0.002028967
ENSG00000125968	ID1	-3.382611116	4.797752828	39.95769701	4.62E-05	0.00174
ENSG00000125970	RALY	1.070620107	7.141341173	12.5874611	0.004267001	0.025719553
ENSG00000125971	DYNLRB1	0.888426624	6.811904008	9.555166741	0.009767684	0.043608884
ENSG00000125977	EIF2S2	0.263624315	6.232235027	0.962184262	0.346802221	0.494817065
ENSG00000125991	ERGIC3	0.706851063	7.68954677	8.65550039	0.012821366	0.051722675
ENSG00000125995	ROMO1	1.666046127	5.436120454	21.27796756	0.000665428	0.008360114
ENSG00000125998	FAM83C	3.789580805	-2.992857891	4.066949382	0.067668407	0.157275933
ENSG00000125999	BPIFB1	5.172478126	4.117025508	10.40008308	0.007655833	0.037535288
ENSG00000126001	CEP250	0.698711093	5.013147441	5.419241844	0.039051054	0.107893682
ENSG00000126003	PLAGL2	0.005002176	4.231374442	0.000152972	0.990343628	0.993715395
ENSG00000126005	MMP24OS	0.367047391	5.741646871	1.051252036	0.326281078	0.474429188
ENSG00000126010	GRPR	3.586432912	3.665911058	3.717684865	0.078862019	0.174515655
ENSG00000126012	KDM5C	0.775928032	6.795706126	5.220712722	0.042172808	0.11358316
ENSG00000126016	AMOT	-1.157643938	4.977184036	9.269226804	0.010634061	0.045918122
ENSG00000126062	TMEM115	0.734538971	5.781476394	5.576220514	0.036777715	0.10373363
ENSG00000126067	PSMB2	0.583452662	6.570091716	2.807371245	0.120753291	0.234139965
ENSG00000126070	AGO3	-1.067268151	4.669214545	11.15222232	0.006217613	0.032885848
ENSG00000126088	UROD	0.111715172	6.289025527	0.122358679	0.732805873	0.821543911
ENSG00000126091	ST3GAL3	-1.304708774	3.990580338	14.00170809	0.003014363	0.020674096
ENSG00000126106	TMEM53	-0.589480576	3.278223278	1.57447649	0.234433977	0.374590804
ENSG00000126107	HECTD3	-0.076028128	6.191279122	0.082556297	0.77896882	0.854822426
ENSG00000126214	KLC1	-0.07134268	4.649399856	0.062518689	0.806964396	0.875249811
ENSG00000126215	XRCC3	0.940999454	3.048065475	6.946542563	0.022408858	0.074230844
ENSG00000126216	TUBGCP3	-0.647758482	4.56373869	7.28828222	0.019944965	0.069018792
ENSG00000126217	MCF2L	0.223590007	5.467360279	0.288141479	0.601633785	0.721476153
ENSG00000126218	F10	-5.382393676	3.760053606	65.75100562	4.29E-06	0.000522178
ENSG00000126226	PCID2	-0.281777091	5.035644313	1.174142878	0.300724183	0.447673275
ENSG00000126231	PROZ	1.22563253	-2.761645306	1.47270954	0.249229621	0.391226105
ENSG00000126233	SLURP1	7.460710074	1.136772159	14.01217007	0.003006861	0.020662769
ENSG00000126243	LRFN3	0.790558219	3.874236132	2.991942632	0.110368243	0.220068937
ENSG00000126246	IGFLR1	0.456029732	0.275047996	0.895109238	0.363531878	0.511702365
ENSG00000126247	CAPNS1	0.551906105	8.72874564	2.594600372	0.134286578	0.252777742
ENSG00000126249	PDCD2L	1.201703906	2.633708703	10.92191147	0.00662114	0.03426998
ENSG00000126251	GPR42	-4.02844688	-3.36116583	8.567501052	0.013177028	0.052591213
ENSG00000126254	RBM42	1.22617909	5.904531006	15.51989388	0.002123246	0.016799357
ENSG00000126259	KIRREL2	8.858574682	2.182905483	22.51389803	0.000533589	0.00727723
ENSG00000126261	UBA2	-0.460425714	7.164181441	1.894292239	0.194898855	0.328641764
